City,Year,Sport,Discipline,Event,Gender,Country,Medal,Players
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"AMICO, Leah"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"CARPADIOS, Marissa"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"SAKAMOTO, Naoko"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"YAMAJI, Noriko"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"SAKAI, Hiroko"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"KRETSCHMAN, Kelly"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"SAITO, Haruka"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"ALLEN, Sandra"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"FREED, Amanda"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"BUSTOS, Crystl"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"OSTERMAN, Catherine"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"WILKINS, Brooke"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"NAITO, Emi"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"IWABUCHI, Yumi"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"FINCH, Jennie"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"UTSUGI, Reika"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"WATLEY, Natasha"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"HODGSKIN, Natalie"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"TITCUME, Natalie"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"HARDING, Tanya"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"MORROW, Simmone"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"TOPPING, Jenny"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"TAKAYAMA, Juri"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"MENDOZA, Jessica"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"FLOWERS, Tairia"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"JUNG, Lovieanne"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"SATO, Rie"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"NUVEMAN, Stacey"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"CRAWFORD, Fiona"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"ROCHE, Melanie"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"SATO, Yuki"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"YAMADA, Eri"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"WARD, Natalie"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"MISHINA, Masumi"
Athens,2004,Softball,Softball,softball,Women,Australia,Silver,"DOMAN, Amanda"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"ITO, Kazue"
Athens,2004,Softball,Softball,softball,Women,Japan,Bronze,"UENO, Yukiko"
Athens,2004,Softball,Softball,softball,Women,United States,Gold,"HARRIGAN, Lori"
Athens,2004,Table Tennis,Table Tennis,doubles,Women,"Korea, South",Silver,"SEOK, Eun Mi"
Athens,2004,Table Tennis,Table Tennis,singles,Men,China,Silver,"WANG, Hao"
Athens,2004,Table Tennis,Table Tennis,doubles,Men,China,Gold,"CHEN, Qi"
Athens,2004,Table Tennis,Table Tennis,doubles,Women,China,Bronze,"GUO, Yue"
Athens,2004,Table Tennis,Table Tennis,doubles,Women,China,Bronze,"NIU, Jianfeng"
Athens,2004,Table Tennis,Table Tennis,doubles,Men,Denmark,Bronze,"TUGWELL, Finn"
Athens,2004,Table Tennis,Table Tennis,doubles,Men,China,Gold,"MA, Lin"
Athens,2004,Table Tennis,Table Tennis,singles,Women,"Korea, South",Bronze,"KIM, Kyungah"
Athens,2004,Table Tennis,Table Tennis,doubles,Men,Hong Kong*,Silver,"KO, Lai Chak"
Athens,2004,Table Tennis,Table Tennis,singles,Men,China,Bronze,"WANG, Liqin"
Athens,2004,Table Tennis,Table Tennis,doubles,Men,Hong Kong*,Silver,"LI, Ching"
Athens,2004,Table Tennis,Table Tennis,doubles,Women,China,Gold,"WANG, Nan"
Athens,2004,Table Tennis,Table Tennis,singles,Men,"Korea, South",Gold,"RYU, Seungmin"
Athens,2004,Table Tennis,Table Tennis,singles,Women,China,Gold,"ZHANG, Yining"
Athens,2004,Table Tennis,Table Tennis,doubles,Men,Denmark,Bronze,"MAZE, Michael John"
Athens,2004,Table Tennis,Table Tennis,singles,Women,"Korea, North",Silver,"KIM, Hyang Mi"
Athens,2004,Table Tennis,Table Tennis,doubles,Women,"Korea, South",Silver,"LEE, Eun Sil"
Athens,2004,Table Tennis,Table Tennis,doubles,Women,China,Gold,"ZHANG, Yining"
Athens,2004,Taekwondo,Taekwondo,68 - 80 kg,Men,United States,Gold,"LOPEZ, Steven"
Athens,2004,Taekwondo,Taekwondo,68 - 80 kg,Men,Turkey,Silver,"TANRIKULU, Bahri"
Athens,2004,Taekwondo,Taekwondo,58 - 68 kg,Men,"Korea, South",Bronze,"SONG, Myeong Seob"
Athens,2004,Taekwondo,Taekwondo,- 58 kg,Men,Taiwan,Gold,"CHU, Mu Yen"
Athens,2004,Taekwondo,Taekwondo,+ 67 kg,Women,China,Gold,"CHEN, Zhong"
Athens,2004,Taekwondo,Taekwondo,- 58 kg,Men,Egypt,Bronze,"BAYOUMI, Tamer"
Athens,2004,Taekwondo,Taekwondo,- 58 kg,Men,Mexico,Silver,"SALAZAR BLANCO, Oscar Francisco"
Athens,2004,Taekwondo,Taekwondo,- 49 kg,Women,Cuba,Silver,"LABRADA DIAZ, Yanelis Yuliet"
Athens,2004,Taekwondo,Taekwondo,57 - 67 kg,Women,"Korea, South",Bronze,"HWANG, Kyung Sun"
Athens,2004,Taekwondo,Taekwondo,57 - 67 kg,Women,Greece,Silver,"MYSTAKIDOU, Elisavet"
Athens,2004,Taekwondo,Taekwondo,+ 80 kg,Men,"Korea, South",Gold,"MOON, Dae Sung"
Athens,2004,Taekwondo,Taekwondo,49 - 57 kg,Women,"Korea, South",Gold,"JANG, Ji Won"
Athens,2004,Taekwondo,Taekwondo,58 - 68 kg,Men,Taiwan,Silver,"HUANG, Chih Hsiung"
Athens,2004,Taekwondo,Taekwondo,58 - 68 kg,Men,Iran,Gold,"SAEI, Hadi"
Athens,2004,Taekwondo,Taekwondo,+ 67 kg,Women,France,Silver,"BAVEREL, Myriam"
Athens,2004,Taekwondo,Taekwondo,68 - 80 kg,Men,Iran,Bronze,"KARAMI, Yossef"
Athens,2004,Taekwondo,Taekwondo,+ 80 kg,Men,Greece,Silver,"NIKOLAIDIS, Alexandros"
Athens,2004,Taekwondo,Taekwondo,49 - 57 kg,Women,United States,Silver,"ABDALLAH, Nia"
Athens,2004,Taekwondo,Taekwondo,- 49 kg,Women,Taiwan,Gold,"CHEN, Shih Hsin"
Athens,2004,Taekwondo,Taekwondo,- 49 kg,Women,Thailand,Bronze,"BOORAPOLCHAI, Yaowapa"
Athens,2004,Taekwondo,Taekwondo,+ 67 kg,Women,Venezuela,Bronze,"CARMONA, Adriana"
Athens,2004,Taekwondo,Taekwondo,57 - 67 kg,Women,China,Gold,"LUO, Wei"
Athens,2004,Taekwondo,Taekwondo,49 - 57 kg,Women,Mexico,Bronze,"SALAZAR BLANCO, Iridia"
Athens,2004,Taekwondo,Taekwondo,+ 80 kg,Men,France,Bronze,"GENTIL, Pascal"
Athens,2004,Tennis,Tennis,singles,Women,Australia,Bronze,"MOLIK, Alicia"
Athens,2004,Tennis,Tennis,doubles,Women,Argentina,Bronze,"TARABINI, Patricia"
Athens,2004,Tennis,Tennis,singles,Men,Chile,Gold,"MASSU, Nicolas"
Athens,2004,Tennis,Tennis,doubles,Women,China,Gold,"SUN, Tian Tian"
Athens,2004,Tennis,Tennis,singles,Women,Belgium,Gold,"HENIN-HARDENNE, Justine"
Athens,2004,Tennis,Tennis,doubles,Men,Croatia,Bronze,"LJUBICIC, Ivan"
Athens,2004,Tennis,Tennis,singles,Men,United States,Silver,"FISH, Mardy"
Athens,2004,Tennis,Tennis,singles,Men,Chile,Bronze,"GONZALEZ, Fernando"
Athens,2004,Tennis,Tennis,doubles,Men,Germany,Silver,"SCHUETTLER, Rainer"
Athens,2004,Tennis,Tennis,doubles,Men,Germany,Silver,"KIEFER, Nicolas"
Athens,2004,Tennis,Tennis,doubles,Women,China,Gold,"LI, Ting"
Athens,2004,Tennis,Tennis,doubles,Women,Argentina,Bronze,"SUAREZ, Paola"
Athens,2004,Tennis,Tennis,singles,Women,France,Silver,"MAURESMO, Amelie"
Athens,2004,Tennis,Tennis,doubles,Men,Chile,Gold,"GONZALEZ, Fernando"
Athens,2004,Tennis,Tennis,doubles,Men,Croatia,Bronze,"ANCIC, Mario"
Athens,2004,Tennis,Tennis,doubles,Men,Chile,Gold,"MASSU, Nicolas"
Athens,2004,Triathlon,Triathlon,Individual,Women,United States,Bronze,"WILLIAMS, Susan"
Athens,2004,Triathlon,Triathlon,Individual,Women,Austria,Gold,"ALLEN, Kate"
Athens,2004,Triathlon,Triathlon,Individual,Men,New Zealand,Gold,"CARTER, Hamish"
Athens,2004,Triathlon,Triathlon,Individual,Women,Australia,Silver,"HARROP, Loretta"
Athens,2004,Triathlon,Triathlon,Individual,Men,New Zealand,Silver,"DOCHERTY, Bevan"
Athens,2004,Triathlon,Triathlon,Individual,Men,Switzerland,Bronze,"RIEDERER, Sven"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Women,United States,Bronze,"YOUNGS, Elaine"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Men,Spain,Silver,"HERRERA, Pablo"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Men,Brazil,Gold,"REGO, Emanuel"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Women,United States,Gold,"WALSH, Kerri"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Men,Brazil,Gold,"SANTOS, Ricardo"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Men,Switzerland,Bronze,"KOBEL, Stefan"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Men,Spain,Silver,"BOSMA, Javier"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Women,United States,Bronze,"MCPEAK, Holly"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Women,Brazil,Silver,"BEDE, Shelda"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Women,United States,Gold,"MAY-TREANOR, Misty"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Women,Brazil,Silver,"BEHAR, Adriana"
Athens,2004,Volleyball,Beach volley.,beach volleyball,Men,Switzerland,Bronze,"HEUSCHER, Patrick"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"SANCHEZ SALFRAN, Martha"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"TYURINA, Elena"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"TISHCHENKO, Elizaveta"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"TEBENIKHINA, Irina"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"GODOY FILHO, Gilberto"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"RODRIGUES, Anderson"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"ZHAO, Ruirui"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"TELLEZ PALACIO, Dulce M."
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"MASTRANGELO, Luigi"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"CERNIC, Matej"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"TETYUKHIN, Sergey"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"ENDRES, Gustavo"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"SANTOS, Sergio Dutra"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"GIANI, Andrea"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"VERMIGLIO, Valerio"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"SANTANA, Rodrigo"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"BITENCOURT, Nalbert"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"ZHANG, Ping"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"SHESHENINA, Marina"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"CARRILLO DE LA PAZ, Nancy"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"PAPI, Samuele"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"WANG, Lina"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"KHTEY, Taras"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"ARTAMONOVA, Evgenya"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"MESA LUACES, Liana"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"KAZAKOV, Alexei"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"BARROS FERNANDEZ, Zoila"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"USHAKOV, Konstantin"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"ORTIZ CHARRO, Yaima"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"COZZI, Paolo"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"ZHANG, Na"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"LIU, Yanan"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"SAFRONOVA, Natalia"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"GAVIO, Giovane"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"BARANOV, Sergey"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"SONG, Nina"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"CHUKANOVA, Olga"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"YANG, Hao"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"MUNOZ CARRAZANA, Aniara"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"CALDERON, Rosir"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"CHEN, Jing"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"EGORCHEV, Andrey"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"SARTORETTI, Andrea"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"VERBOV, Alexey"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"FERNANDEZ, Ana Ibis"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"NASCIMENTO, Andre"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"GAMOVA, Ekaterina"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"LI, Shan"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"KHAMUTTSKIKH, Vadim"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"RUIZ LUACES, Yumilka"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"PIPPI, Damiano"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"KULESHOV, Alexey"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"FENG, Kun"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"CHACHKOVA, Lioubov"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"PLOTNIKOVA, Elena"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"NIKOLAEVA, Olga"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"FEI, Alessandro"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"DINEYKIN, Stanislav"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"AMARAL, Dante"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"RAMIREZ ECHEVARRIA, Daimi"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"ABRAMOV, Pavel"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Russia,Bronze,"KOSAREV, Alexander"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"GARCIA, Ricardo"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"ZHOU, Suhong"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Russia,Silver,"KORUKOVETS, Alexandra"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"TOFOLI, Paolo"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"LIMA, Mauricio"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Italy,Silver,"CISOLLA, Alberto"
Athens,2004,Volleyball,Volleyball,volleyball,Women,China,Gold,"ZHANG, Yuehong"
Athens,2004,Volleyball,Volleyball,volleyball,Women,Cuba,Bronze,"MARTINEZ ADLUN, Maybelis"
Athens,2004,Volleyball,Volleyball,volleyball,Men,Brazil,Gold,"HELLER, Andre"
Athens,2004,Weightlifting,Weightlifting,53kg,Women,Colombia,Bronze,"MOSQUERA, Mabel"
Athens,2004,Weightlifting,Weightlifting,105kg,Men,Russia,Gold,"BERESTOV, Dmitry"
Athens,2004,Weightlifting,Weightlifting,+ 75kg,Women,China,Gold,"TANG, Gonghong"
Athens,2004,Weightlifting,Weightlifting,58kg,Women,Thailand,Bronze,"KAMEAIM, Wandee"
Athens,2004,Weightlifting,Weightlifting,69kg,Men,Croatia,Bronze,"PECHALOV, Nikolay"
Athens,2004,Weightlifting,Weightlifting,62kg,Men,China,Gold,"SHI, Zhiyong"
Athens,2004,Weightlifting,Weightlifting,53kg,Women,Indonesia,Silver,"RUMBEWAS, Raema Lisa"
Athens,2004,Weightlifting,Weightlifting,105kg,Men,Ukraine,Silver,"RAZORONOV, Igor"
Athens,2004,Weightlifting,Weightlifting,94kg,Men,Russia,Bronze,"TJUKIN, Eduard"
Athens,2004,Weightlifting,Weightlifting,+ 105kg,Men,Iran,Gold,"REZA ZADEH, Hossein"
Athens,2004,Weightlifting,Weightlifting,69kg,Men,"Korea, South",Silver,"LEE, Bae Young"
Athens,2004,Weightlifting,Weightlifting,48kg,Women,Thailand,Bronze,"WIRATTHAWORN, Aree"
Athens,2004,Weightlifting,Weightlifting,105kg,Men,Russia,Bronze,"PISAREVSKIY, Gleb"
Athens,2004,Weightlifting,Weightlifting,94kg,Men,Russia,Silver,"AKKAEV, Khadzhimurat"
Athens,2004,Weightlifting,Weightlifting,85kg,Men,Georgia,Gold,"ASANIDZE, George"
Athens,2004,Weightlifting,Weightlifting,63kg,Women,Ukraine,Gold,"SKAKUN, Nataliya"
Athens,2004,Weightlifting,Weightlifting,63kg,Women,Belarus,Bronze,"STUKALAVA, Tatsiana"
Athens,2004,Weightlifting,Weightlifting,+ 105kg,Men,Latvia,Silver,"SCERBATIHS, Viktors"
Athens,2004,Weightlifting,Weightlifting,77kg,Men,Kazakhstan,Silver,"FILIMONOV, Sergey"
Athens,2004,Weightlifting,Weightlifting,75kg,Women,Thailand,Gold,"THONGSUK, Pawina"
Athens,2004,Weightlifting,Weightlifting,+ 75kg,Women,Poland,Bronze,"WROBEL, Agata"
Athens,2004,Weightlifting,Weightlifting,53kg,Women,Thailand,Gold,"POLSAK, Udomporn"
Athens,2004,Weightlifting,Weightlifting,69kg,Men,China,Gold,"ZHANG, Guozheng"
Athens,2004,Weightlifting,Weightlifting,85kg,Men,Greece,Bronze,"DIMAS, Pyrros"
Athens,2004,Weightlifting,Weightlifting,69kg,Women,Hungary,Silver,"KRUTZLER, Eszter"
Athens,2004,Weightlifting,Weightlifting,69kg,Women,Russia,Bronze,"KASAEVA, Zarema"
Athens,2004,Weightlifting,Weightlifting,85kg,Men,Belarus,Silver,"RYBAKOU, Andrei"
Athens,2004,Weightlifting,Weightlifting,58kg,Women,"Korea, North",Silver,"RI, Song Hui"
Athens,2004,Weightlifting,Weightlifting,48kg,Women,Turkey,Gold,"TAYLAN, Nurcan"
Athens,2004,Weightlifting,Weightlifting,75kg,Women,Russia,Bronze,"POPOVA, Valentina"
Athens,2004,Weightlifting,Weightlifting,75kg,Women,Russia,Silver,"ZABOLOTNAIA, Natalia"
Athens,2004,Weightlifting,Weightlifting,+ 75kg,Women,"Korea, South",Silver,"JANG, Mi Ran"
Athens,2004,Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",Men,Turkey,Bronze,"ARTUC, Sedat"
Athens,2004,Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",Men,China,Silver,"WU, Meijin"
Athens,2004,Weightlifting,Weightlifting,69kg,Women,China,Gold,"LIU, Chunhong"
Athens,2004,Weightlifting,Weightlifting,77kg,Men,Turkey,Gold,"SAGIR, Taner"
Athens,2004,Weightlifting,Weightlifting,63kg,Women,Belarus,Silver,"BATSIUSHKA, Hanna"
Athens,2004,Weightlifting,Weightlifting,94kg,Men,Bulgaria,Gold,"DOBREV, Milen"
Athens,2004,Weightlifting,Weightlifting,62kg,Men,China,Silver,"LE, Maosheng"
Athens,2004,Weightlifting,Weightlifting,77kg,Men,Russia,Bronze,"PEREPETCHENOV, Oleg"
Athens,2004,Weightlifting,Weightlifting,58kg,Women,China,Gold,"CHEN, Yanqing"
Athens,2004,Weightlifting,Weightlifting,+ 105kg,Men,Bulgaria,Bronze,"CHOLAKOV, Velichko"
Athens,2004,Weightlifting,Weightlifting,62kg,Men,Venezuela,Bronze,"RUBIO, Israel Jose"
Athens,2004,Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",Men,Turkey,Gold,"MUTLU, Halil"
Athens,2004,Weightlifting,Weightlifting,48kg,Women,China,Silver,"LI, Zhuo"
Athens,2004,Wrestling,Wrestling Free.,60 - 66kg,Men,United States,Silver,"KELLY, Jamill"
Athens,2004,Wrestling,Wrestling Free.,48 - 55kg,Women,France,Bronze,"GOMIS, Anna"
Athens,2004,Wrestling,Wrestling Free.,96 - 120kg,Men,Iran,Silver,"REZAEI, Alireza"
Athens,2004,Wrestling,Wrestling Free.,- 55kg,Men,Russia,Gold,"BATIROV, Mavlet"
Athens,2004,Wrestling,Wrestling Free.,- 48kg,Women,Ukraine,Gold,"MERLENI, Irini"
Athens,2004,Wrestling,Wrestling Free.,55 - 60kg,Men,Japan,Bronze,"INOUE, Kenji"
Athens,2004,Wrestling,Wrestling Free.,63 - 72kg,Women,Russia,Silver,"MANIOUROVA, Gouzel"
Athens,2004,Wrestling,Wrestling Free.,55 - 63kg,Women,Japan,Gold,"ICHO, Kaori"
Athens,2004,Wrestling,Wrestling Free.,55 - 63kg,Women,United States,Silver,"MCMANN, Sara"
Athens,2004,Wrestling,Wrestling Free.,48 - 55kg,Women,Canada,Silver,"VERBEEK, Tonya"
Athens,2004,Wrestling,Wrestling Free.,- 48kg,Women,United States,Bronze,"MIRANDA, Patricia"
Athens,2004,Wrestling,Wrestling Free.,63 - 72kg,Women,Japan,Bronze,"HAMAGUCHI, Kyoko"
Athens,2004,Wrestling,Wrestling Free.,55 - 60kg,Men,Cuba,Gold,"QUINTANA, Yandro Miguel"
Athens,2004,Wrestling,Wrestling Free.,48 - 55kg,Women,Japan,Gold,"YOSHIDA, Saori"
Athens,2004,Wrestling,Wrestling Free.,74 - 84kg,Men,"Korea, South",Silver,"MOON, Eui Jae"
Athens,2004,Wrestling,Wrestling Free.,55 - 63kg,Women,France,Bronze,"LEGRAND, Lise"
Athens,2004,Wrestling,Wrestling Free.,84 - 96kg,Men,Uzbekistan,Silver,"IBRAGIMOV, Magomed"
Athens,2004,Wrestling,Wrestling Free.,74 - 84kg,Men,United States,Gold,"SANDERSON, Cael"
Athens,2004,Wrestling,Wrestling Free.,63 - 72kg,Women,China,Gold,"WANG, Xu"
Athens,2004,Wrestling,Wrestling Free.,60 - 66kg,Men,Ukraine,Gold,"TEDEYEV, Elbrus"
Athens,2004,Wrestling,Wrestling Free.,66 - 74kg,Men,Kazakhstan,Silver,"LALIYEV, Gennadiy"
Athens,2004,Wrestling,Wrestling Free.,74 - 84kg,Men,Russia,Bronze,"SAZHIDOV, Sazhid"
Athens,2004,Wrestling,Wrestling Free.,- 55kg,Men,United States,Silver,"ABAS, Stephen"
Athens,2004,Wrestling,Wrestling Free.,55 - 60kg,Men,Iran,Silver,"JOKAR, Masuod"
Athens,2004,Wrestling,Wrestling Free.,66 - 74kg,Men,Cuba,Bronze,"FUNDORA, Ivan"
Athens,2004,Wrestling,Wrestling Free.,84 - 96kg,Men,Russia,Gold,"GATSALOV, Khadjimourat"
Athens,2004,Wrestling,Wrestling Free.,84 - 96kg,Men,Iran,Bronze,"HEIDARI, Alireza"
Athens,2004,Wrestling,Wrestling Free.,60 - 66kg,Men,Russia,Bronze,"MURTAZALIEV, Makhach"
Athens,2004,Wrestling,Wrestling Free.,96 - 120kg,Men,Uzbekistan,Gold,"TAYMAZOV, Artur"
Athens,2004,Wrestling,Wrestling Free.,- 48kg,Women,Japan,Silver,"ICHO, Chiharu"
